Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,Product Name,Index
TRANSFER,4,4,14.35,49.48,Shipping canceled,0,40,Accessories,Caguas,Puerto Rico,XXXXXXXXX,Mary,1613,Smith,XXXXXXXXX,Consumer,PR,3307 Broad Beacon Wood,725,6,Outdoors,18.2,-66.37,Africa,Mbandaka,Republica Democratica del Congo,1613,42715,46688,905,0.5,0.01,116731,24.99,0.29,2,49.98,49.48,14.35,Central Africa,SUSPECTED_FRAUD,,905,40,,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip,24.99,0,42690.52222,Standard Class,Team Golf Texas Longhorns Putter Grip,46
TRANSFER,4,4,108.27,230.36,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,1613,Smith,XXXXXXXXX,Consumer,PR,3307 Broad Beacon Wood,725,4,Apparel,18.2,-66.37,Africa,Mbandaka,Republica Democratica del Congo,1613,42715,46688,365,9.600000381,0.04,116728,59.99,0.47,4,239.96,230.36,108.27,Central Africa,SUSPECTED_FRAUD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42690.52222,Standard Class,Perfect Fitness Perfect Rip Deck,47
TRANSFER,5,2,-17.59,107.89,Late delivery,1,18,Men's Footwear,Carol Stream,EE. UU.,XXXXXXXXX,Ruth,6357,Moore,XXXXXXXXX,Home Office,IL,5103 Burning Embers Green,60188,4,Apparel,41.89,-88.1,Africa,Mbandaka,Republica Democratica del Congo,6357,42715,46684,403,22.10000038,0.17,116714,129.99,-0.16,1,129.99,107.89,-17.59,Central Africa,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42691.46389,Second Class,Nike Men's CJ Elite 2 TD Football Cleat,48
TRANSFER,5,2,10.66,106.59,Late delivery,1,18,Men's Footwear,Carol Stream,EE. UU.,XXXXXXXXX,Ruth,6357,Moore,XXXXXXXXX,Home Office,IL,5103 Burning Embers Green,60188,4,Apparel,41.89,-88.1,Africa,Mbandaka,Republica Democratica del Congo,6357,42715,46684,403,23.39999962,0.18,116713,129.99,0.1,1,129.99,106.59,10.66,Central Africa,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42691.46389,Second Class,Nike Men's CJ Elite 2 TD Football Cleat,49
TRANSFER,5,2,5.2,103.99,Late delivery,1,18,Men's Footwear,Carol Stream,EE. UU.,XXXXXXXXX,Ruth,6357,Moore,XXXXXXXXX,Home Office,IL,5103 Burning Embers Green,60188,4,Apparel,41.89,-88.1,Africa,Mbandaka,Republica Democratica del Congo,6357,42715,46684,403,26,0.2,116712,129.99,0.05,1,129.99,103.99,5.2,Central Africa,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42691.46389,Second Class,Nike Men's CJ Elite 2 TD Football Cleat,50
TRANSFER,3,4,54.99,116.99,Advance shipping,0,18,Men's Footwear,Brooklyn,EE. UU.,XXXXXXXXX,William,6176,Garza,XXXXXXXXX,Home Office,NY,9634 Bright Robin Circle,11211,4,Apparel,40.71,-73.96,Africa,Mbandaka,Republica Democratica del Congo,6176,42715,46692,403,13,0.1,116744,129.99,0.47,1,129.99,116.99,54.99,Central Africa,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42689.58056,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,51
TRANSFER,3,4,52.81,122.82,Advance shipping,0,6,Tennis & Racquet,Brooklyn,EE. UU.,XXXXXXXXX,William,6176,Garza,XXXXXXXXX,Home Office,NY,9634 Bright Robin Circle,11211,2,Fitness,40.71,-73.96,Africa,Mbandaka,Republica Democratica del Congo,6176,42715,46692,116,12.14999962,0.09,116743,44.99,0.43,3,134.97,122.82,52.81,Central Africa,PROCESSING,,116,6,,http://images.acmesports.sports/Nike+Men%27s+Comfort+2+Slide,44.99,0,42689.58056,Standard Class,Nike Men's Comfort 2 Slide,52
CASH,2,4,-23.57,96.99,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Alexander,361,Shaw,XXXXXXXXX,Consumer,PR,6183 Tawny Elk Concession,725,3,Footwear,18.25,-66.03,Africa,Mbandaka,Republica Democratica del Congo,361,42715,46691,191,3,0.03,116740,99.99,-0.24,1,99.99,96.99,-23.57,Central Africa,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42688.56597,Standard Class,Nike Men's Free 5.0+ Running Shoe,53
CASH,2,4,27.2,85,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Alexander,361,Shaw,XXXXXXXXX,Consumer,PR,6183 Tawny Elk Concession,725,5,Golf,18.25,-66.03,Africa,Mbandaka,Republica Democratica del Congo,361,42715,46691,502,15,0.15,116739,50,0.32,2,100,85,27.2,Central Africa,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42688.56597,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,54
CASH,2,4,13.69,84,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Alexander,361,Shaw,XXXXXXXXX,Consumer,PR,6183 Tawny Elk Concession,725,5,Golf,18.25,-66.03,Africa,Mbandaka,Republica Democratica del Congo,361,42715,46691,502,16,0.16,116738,50,0.16,2,100,84,13.69,Central Africa,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42688.56597,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,55
CASH,2,4,17.69,156.57,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Alexander,361,Shaw,XXXXXXXXX,Consumer,PR,6183 Tawny Elk Concession,725,4,Apparel,18.25,-66.03,Africa,Mbandaka,Republica Democratica del Congo,361,42715,46691,365,23.39999962,0.13,116737,59.99,0.11,3,179.97,156.57,17.69,Central Africa,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42688.56597,Standard Class,Perfect Fitness Perfect Rip Deck,56
TRANSFER,4,4,-28.61,484.95,Shipping canceled,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,1613,Smith,XXXXXXXXX,Consumer,PR,3307 Broad Beacon Wood,725,3,Footwear,18.2,-66.37,Africa,Mbandaka,Republica Democratica del Congo,1613,42715,46688,191,15,0.03,116730,99.99,-0.06,5,499.95,484.95,-28.61,Central Africa,SUSPECTED_FRAUD,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42690.52222,Standard Class,Nike Men's Free 5.0+ Running Shoe,57
DEBIT,2,1,20.8,129.99,Late delivery,1,18,Men's Footwear,Garden Grove,EE. UU.,XXXXXXXXX,Eric,9667,Perry,XXXXXXXXX,Consumer,CA,5583 Burning Zephyr Mall ,92843,4,Apparel,33.77,-118.03,Pacific Asia,Canakkale,Turkey,9667,,43620,403,0,0,108942,129.99,0.16,1,129.99,129.99,20.8,West Asia,ON_HOLD,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42643.73611,First Class,Nike Men's CJ Elite 2 TD Football Cleat,58
PAYMENT,6,4,-177.47,260.98,Late delivery,1,43,Camping & Hiking,Brooklyn,EE. UU.,XXXXXXXXX,Michael,8364,Smith,XXXXXXXXX,Corporate,NY,2376 Misty Apple Crescent,11238,7,Fan Shop,40.68,-73.96,Pacific Asia,Canakkale,Turkey,8364,,43405,957,39,0.13,108415,299.98,-0.68,1,299.98,260.98,-177.47,West Asia,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42644.59792,Standard Class,Diamondback Women's Serene Classic Comfort Bi,59
PAYMENT,6,4,36.03,109.18,Late delivery,1,17,Cleats,Brooklyn,EE. UU.,XXXXXXXXX,Michael,8364,Smith,XXXXXXXXX,Corporate,NY,2376 Misty Apple Crescent,11238,4,Apparel,40.68,-73.96,Pacific Asia,Canakkale,Turkey,8364,,43405,365,10.80000019,0.09,108414,59.99,0.33,2,119.98,109.18,36.03,West Asia,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42644.59792,Standard Class,Perfect Fitness Perfect Rip Deck,60
PAYMENT,6,4,44.26,163.93,Late delivery,1,46,Indoor/Outdoor Games,Brooklyn,EE. UU.,XXXXXXXXX,Michael,8364,Smith,XXXXXXXXX,Corporate,NY,2376 Misty Apple Crescent,11238,7,Fan Shop,40.68,-73.96,Pacific Asia,Canakkale,Turkey,8364,,43405,1014,35.99000168,0.18,108413,49.98,0.27,4,199.92,163.93,44.26,West Asia,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,49.98,0,42644.59792,Standard Class,O'Brien Men's Neoprene Life Vest,61
PAYMENT,6,4,1.32,131.95,Late delivery,1,46,Indoor/Outdoor Games,Brooklyn,EE. UU.,XXXXXXXXX,Michael,8364,Smith,XXXXXXXXX,Corporate,NY,2376 Misty Apple Crescent,11238,7,Fan Shop,40.68,-73.96,Pacific Asia,Canakkale,Turkey,8364,,43405,1014,17.98999977,0.12,108412,49.98,0.01,3,149.94,131.95,1.32,West Asia,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,49.98,0,42644.59792,Standard Class,O'Brien Men's Neoprene Life Vest,62
CASH,6,2,27.3,97.49,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Katherine,5828,Oconnell,XXXXXXXXX,Consumer,PR,2127 Middle Goose Mews,725,4,Apparel,18.21,-66.37,Pacific Asia,Canakkale,Turkey,5828,,42675,403,32.5,0.25,106519,129.99,0.28,1,129.99,97.49,27.3,West Asia,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42633.94167,Second Class,Nike Men's CJ Elite 2 TD Football Cleat,63
CASH,5,4,-290.97,193.98,Late delivery,1,9,Cardio Equipment,Columbus,EE. UU.,XXXXXXXXX,Patrick,8408,Smith,XXXXXXXXX,Consumer,OH,4232 Rustic Pine Canyon,43229,3,Footwear,40.09,-82.99,Europe,Zilina,Eslovaquia,8408,,42934,191,6,0.03,107249,99.99,-1.5,2,199.98,193.98,-290.97,Eastern Europe,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42636.72222,Standard Class,Nike Men's Free 5.0+ Running Shoe,64
DEBIT,1,0,77.08,163.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,6018,Smith,XXXXXXXXX,Consumer,PR,8547 Misty Carrefour,725,7,Fan Shop,18.28,-66.37,Europe,Zilina,Eslovaquia,6018,,42935,1073,36,0.18,107252,199.99,0.47,1,199.99,163.99,77.08,Eastern Europe,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,199.99,0,42632.23681,Same Day,Pelican Sunstream 100 Kayak,65
CASH,5,4,182.39,379.98,Late delivery,1,45,Fishing,Columbus,EE. UU.,XXXXXXXXX,Patrick,8408,Smith,XXXXXXXXX,Consumer,OH,4232 Rustic Pine Canyon,43229,7,Fan Shop,40.09,-82.99,Europe,Zilina,Eslovaquia,8408,,42934,1004,20,0.05,107251,399.98,0.48,1,399.98,379.98,182.39,Eastern Europe,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42636.72222,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,66
CASH,5,4,-22.68,377.98,Late delivery,1,45,Fishing,Columbus,EE. UU.,XXXXXXXXX,Patrick,8408,Smith,XXXXXXXXX,Consumer,OH,4232 Rustic Pine Canyon,43229,7,Fan Shop,40.09,-82.99,Europe,Zilina,Eslovaquia,8408,,42934,1004,22,0.06,107250,399.98,-0.06,1,399.98,377.98,-22.68,Eastern Europe,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42636.72222,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,67
DEBIT,1,0,91.88,187.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6018,Smith,XXXXXXXXX,Consumer,PR,8547 Misty Carrefour,725,5,Golf,18.28,-66.37,Europe,Zilina,Eslovaquia,6018,,42935,502,62.5,0.25,107253,50,0.49,5,250,187.5,91.88,Eastern Europe,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42632.23681,Same Day,Nike Men's Dri-FIT Victory Golf Polo,68
PAYMENT,6,4,-64.15,272.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,8072,Rogers,XXXXXXXXX,Home Office,PR,9304 Emerald Oak Plaza,725,7,Fan Shop,18.27,-66.37,Europe,Siauliai,Lituania,8072,42500,44065,957,27,0.09,110073,299.98,-0.24,1,299.98,272.98,-64.15,Northern Europe,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42654.23194,Standard Class,Diamondback Women's Serene Classic Comfort Bi,69
DEBIT,2,4,10.5,210,Advance shipping,0,26,Girls' Apparel,Brooklyn,EE. UU.,XXXXXXXXX,Donald,8325,Smith,XXXXXXXXX,Corporate,NY,698 Blue Deer Farms,11218,5,Golf,40.66,-73.95,Europe,Siauliai,Lituania,8325,42500,44066,565,70,0.25,110075,70,0.05,4,280,210,10.5,Northern Europe,COMPLETE,,565,26,,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey,70,0,42650.24653,Standard Class,adidas Youth Germany Black/Red Away Match Soc,70
DEBIT,2,4,45.98,99.96,Advance shipping,0,40,Accessories,Brooklyn,EE. UU.,XXXXXXXXX,Donald,8325,Smith,XXXXXXXXX,Corporate,NY,698 Blue Deer Farms,11218,6,Outdoors,40.66,-73.95,Europe,Siauliai,Lituania,8325,42500,44066,897,24.98999977,0.2,110077,24.99,0.46,5,124.95,99.96,45.98,Northern Europe,COMPLETE,,897,40,,http://images.acmesports.sports/Team+Golf+New+England+Patriots+Putter+Grip,24.99,0,42650.24653,Standard Class,Team Golf New England Patriots Putter Grip,71
DEBIT,2,4,38.22,127.39,Advance shipping,0,18,Men's Footwear,Brooklyn,EE. UU.,XXXXXXXXX,Donald,8325,Smith,XXXXXXXXX,Corporate,NY,698 Blue Deer Farms,11218,4,Apparel,40.66,-73.95,Europe,Siauliai,Lituania,8325,42500,44066,403,2.599999905,0.02,110076,129.99,0.3,1,129.99,127.39,38.22,Northern Europe,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42650.24653,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,72
DEBIT,2,4,36.57,126.09,Advance shipping,0,18,Men's Footwear,Brooklyn,EE. UU.,XXXXXXXXX,Donald,8325,Smith,XXXXXXXXX,Corporate,NY,698 Blue Deer Farms,11218,4,Apparel,40.66,-73.95,Europe,Siauliai,Lituania,8325,42500,44066,403,3.900000095,0.03,110074,129.99,0.29,1,129.99,126.09,36.57,Northern Europe,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42650.24653,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,73
DEBIT,2,4,18.6,185.99,Advance shipping,0,48,Water Sports,Brooklyn,EE. UU.,XXXXXXXXX,Donald,8325,Smith,XXXXXXXXX,Corporate,NY,698 Blue Deer Farms,11218,7,Fan Shop,40.66,-73.95,Europe,Siauliai,Lituania,8325,42500,44066,1073,14,0.07,110078,199.99,0.1,1,199.99,185.99,18.6,Northern Europe,COMPLETE,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,199.99,0,42650.24653,Standard Class,Pelican Sunstream 100 Kayak,74
TRANSFER,3,4,-14.25,56.99,Advance shipping,0,17,Cleats,Denver,EE. UU.,XXXXXXXXX,Michael,1766,Myers,XXXXXXXXX,Home Office,CO,2056 Misty Lookout,80219,4,Apparel,39.69,-105.02,Europe,Siauliai,Lituania,1766,42441,48117,365,3,0.05,120331,59.99,-0.25,1,59.99,56.99,-14.25,Northern Europe,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42710.38194,Standard Class,Perfect Fitness Perfect Rip Deck,75
TRANSFER,3,4,-51.48,114.39,Advance shipping,0,18,Men's Footwear,Denver,EE. UU.,XXXXXXXXX,Michael,1766,Myers,XXXXXXXXX,Home Office,CO,2056 Misty Lookout,80219,4,Apparel,39.69,-105.02,Europe,Siauliai,Lituania,1766,42441,48117,403,15.60000038,0.12,120330,129.99,-0.45,1,129.99,114.39,-51.48,Northern Europe,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42710.38194,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,76
DEBIT,5,4,13.64,90.95,Late delivery,1,36,Golf Balls,San Antonio,EE. UU.,XXXXXXXXX,Donald,1249,Odom,XXXXXXXXX,Consumer,TX,6759 Foggy Limits,78207,6,Outdoors,29.43,-98.52,Europe,Zurich,Suiza,1249,,18069,810,9,0.09,45157,19.99,0.15,5,99.95,90.95,13.64,Western Europe,COMPLETE,,810,36,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+Golf+Glove,19.99,0,42273.75069,Standard Class,Glove It Women's Mod Oval Golf Glove,77
DEBIT,4,4,-49.79,248.96,Shipping on time,0,17,Cleats,South El Monte,EE. UU.,XXXXXXXXX,Mary,6064,Smith,XXXXXXXXX,Consumer,CA,8696 Silent Beacon Landing,91733,4,Apparel,34.05,-118.05,Europe,Winterthur,Suiza,6064,,12023,365,50.99000168,0.17,30037,59.99,-0.2,5,299.95,248.96,-49.79,Western Europe,ON_HOLD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42184.49306,Standard Class,Perfect Fitness Perfect Rip Deck,78
PAYMENT,6,4,22.8,47.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6268,Summers,XXXXXXXXX,Home Office,PR,1607 Hazy Butterfly Swale,725,5,Golf,18.25,-66.37,Europe,Zurich,Suiza,6268,43076,63280,502,2.5,0.05,158213,50,0.48,1,50,47.5,22.8,Western Europe,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42934.72708,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,79
PAYMENT,6,4,5.91,47.25,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6268,Summers,XXXXXXXXX,Home Office,PR,1607 Hazy Butterfly Swale,725,5,Golf,18.25,-66.37,Europe,Zurich,Suiza,6268,43076,63280,502,2.75,0.06,158212,50,0.13,1,50,47.25,5.91,Western Europe,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42934.72708,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,80
CASH,2,1,23.66,75.58,Late delivery,1,29,Shop By Sport,Westerville,EE. UU.,XXXXXXXXX,Judy,3708,Miller,XXXXXXXXX,Consumer,OH,7774 Broad Crossing,43081,5,Golf,40.12,-82.93,Europe,Winterthur,Suiza,3708,,63311,627,4.400000095,0.06,158292,39.99,0.31,2,79.98,75.58,23.66,Western Europe,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42931.17917,First Class,Under Armour Girls' Toddler Spine Surge Runni,81
PAYMENT,2,1,2.64,52.79,Late delivery,1,17,Cleats,Garden Grove,EE. UU.,XXXXXXXXX,Mary,4409,Foster,XXXXXXXXX,Consumer,CA,9780 Misty Pike,92840,4,Apparel,33.77,-117.96,Europe,Zurich,Suiza,4409,,18070,365,7.199999809,0.12,45161,59.99,0.05,1,59.99,52.79,2.64,Western Europe,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42270.76528,First Class,Perfect Fitness Perfect Rip Deck,82
PAYMENT,2,1,75.6,359.98,Late delivery,1,45,Fishing,Garden Grove,EE. UU.,XXXXXXXXX,Mary,4409,Foster,XXXXXXXXX,Consumer,CA,9780 Misty Pike,92840,7,Fan Shop,33.77,-117.96,Europe,Zurich,Suiza,4409,,18070,1004,40,0.1,45162,399.98,0.21,1,399.98,359.98,75.6,Western Europe,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42270.76528,First Class,Field & Stream Sportsman 16 Gun Fire Safe,83
PAYMENT,6,4,-167.98,419.96,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,6268,Summers,XXXXXXXXX,Home Office,PR,1607 Hazy Butterfly Swale,725,3,Footwear,18.25,-66.37,Europe,Zurich,Suiza,6268,43076,63280,191,79.98999786,0.16,158211,99.99,-0.4,5,499.95,419.96,-167.98,Western Europe,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42934.72708,Standard Class,Nike Men's Free 5.0+ Running Shoe,84
DEBIT,6,4,4.88,10.16,Late delivery,1,61,CDs ,Caguas,Puerto Rico,XXXXXXXXX,Hadley,12913,Patel,XXXXXXXXX,Consumer,PR,3810 Crystal Plaza ,725,9,Discs Shop,18.27,-66.04,Europe,Zurich,Suiza,12913,42988,69360,1348,1.129999995,0.1,172675,11.29,0.48,1,11.29,10.16,4.88,Western Europe,COMPLETE,,1348,61,,http://images.acmesports.sports/CDs+of+rock,11.29,0,43023.48056,Standard Class,CDs of rock,85
CASH,6,2,60.09,191.97,Late delivery,1,17,Cleats,Washington,EE. UU.,XXXXXXXXX,William,8632,Hunter,XXXXXXXXX,Consumer,DC,18 Golden Point,20020,4,Apparel,38.89,-77.08,Europe,Winterthur,Suiza,8632,,12020,365,47.99000168,0.2,30024,59.99,0.31,4,239.96,191.97,60.09,Western Europe,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42186.44931,Second Class,Perfect Fitness Perfect Rip Deck,86
CASH,6,2,76.99,245.96,Late delivery,1,17,Cleats,Washington,EE. UU.,XXXXXXXXX,William,8632,Hunter,XXXXXXXXX,Consumer,DC,18 Golden Point,20020,4,Apparel,38.89,-77.08,Europe,Winterthur,Suiza,8632,,12020,365,53.99000168,0.18,30023,59.99,0.31,5,299.95,245.96,76.99,Western Europe,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42186.44931,Second Class,Perfect Fitness Perfect Rip Deck,87
PAYMENT,2,1,5.31,11.06,Late delivery,1,61,CDs ,Hyattsville,EE. UU.,XXXXXXXXX,Miriam,12920,Patrick,XXXXXXXXX,Consumer,MD,19 Gentle Shadow Mall,20783,9,Discs Shop,38.99,-76.97,Europe,Zurich,Suiza,12920,42988,69367,1348,0.230000004,0.02,172682,11.29,0.48,1,11.29,11.06,5.31,Western Europe,PENDING_PAYMENT,,1348,61,,http://images.acmesports.sports/CDs+of+rock,11.29,0,43019.58264,First Class,CDs of rock,88
PAYMENT,2,1,1.1,10.95,Late delivery,1,61,CDs ,Granada Hills,EE. UU.,XXXXXXXXX,Danielle,12919,May,XXXXXXXXX,Consumer,CA,7176 Bright Timber Passage,91344,9,Discs Shop,33.73,-117.81,Europe,Zurich,Suiza,12919,42988,69366,1348,0.340000004,0.03,172681,11.29,0.1,1,11.29,10.95,1.1,Western Europe,PENDING_PAYMENT,,1348,61,,http://images.acmesports.sports/CDs+of+rock,11.29,0,43019.56806,First Class,CDs of rock,89
DEBIT,3,4,68.04,141.75,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Joan,6621,Hayes,XXXXXXXXX,Consumer,PR,4906 Umber Lookout,725,5,Golf,18.27,-66.37,Europe,Zurich,Suiza,6621,,63722,502,8.25,0.06,159289,50,0.48,3,150,141.75,68.04,Western Europe,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42938.17917,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,90
CASH,5,4,11.44,129.99,Late delivery,1,18,Men's Footwear,Bowling Green,EE. UU.,XXXXXXXXX,Jose,12351,Deleon,XXXXXXXXX,Corporate,KY,6528 Round Private,42101,4,Apparel,37.13,-86.3,Europe,Winterthur,Suiza,12351,42345,13194,403,0,0,33018,129.99,0.09,1,129.99,129.99,11.44,Western Europe,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42202.58681,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,91
CASH,5,4,97,387.98,Late delivery,1,45,Fishing,Bowling Green,EE. UU.,XXXXXXXXX,Jose,12351,Deleon,XXXXXXXXX,Corporate,KY,6528 Round Private,42101,7,Fan Shop,37.13,-86.3,Europe,Winterthur,Suiza,12351,42345,13194,1004,12,0.03,33017,399.98,0.25,1,399.98,387.98,97,Western Europe,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42202.58681,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,92
CASH,5,4,28.8,383.98,Late delivery,1,45,Fishing,Bowling Green,EE. UU.,XXXXXXXXX,Jose,12351,Deleon,XXXXXXXXX,Corporate,KY,6528 Round Private,42101,7,Fan Shop,37.13,-86.3,Europe,Winterthur,Suiza,12351,42345,13194,1004,16,0.04,33016,399.98,0.08,1,399.98,383.98,28.8,Western Europe,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42202.58681,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,93
